image,ctc_cer,attn_cer,ctc_cer_int8,attn_cer_int8,ctc_wer,attn_wer,ctc_wer_int8,attn_wer_int8,ctc_time,attn_time,ctc_time_int8,attn_time_int8
all_data/dataset/test/image_66306.jpg,0.045454545454545456,0.030303030303030304,0.045454545454545456,0.030303030303030304,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.823972225189209,0.8580722808837891,0.7698957920074463,0.9325244426727295
all_data/dataset/test/image_97023.jpg,0.017241379310344827,0.08620689655172414,0.017241379310344827,0.08620689655172414,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.7875351905822754,0.9187114238739014,0.8344614505767822,0.8495333194732666
all_data/dataset/test/image_06052.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923400402069092,0.9118626117706299,0.8067662715911865,0.8621535301208496
all_data/dataset/test/image_12938.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374218940734863,0.9510505199432373,0.7365372180938721,0.8942868709564209
all_data/dataset/test/image_16526.jpg,0.027522935779816515,0.11467889908256881,0.027522935779816515,0.11009174311926606,0.17142857142857143,0.22857142857142856,0.17142857142857143,0.22857142857142856,0.826350212097168,0.889721155166626,0.7796995639801025,0.8425168991088867
all_data/dataset/test/image_45248.jpg,0.2653061224489796,0.2530612244897959,0.2693877551020408,0.24489795918367346,0.6285714285714286,0.4857142857142857,0.6285714285714286,0.4857142857142857,0.8070366382598877,0.952878475189209,0.7476565837860107,1.0323705673217773
all_data/dataset/test/image_09664.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542919158935547,1.1317284107208252,0.757441520690918,0.9194357395172119
all_data/dataset/test/image_88470.jpg,0.03773584905660377,0.05660377358490566,0.03773584905660377,0.05660377358490566,0.25,0.25,0.25,0.25,1.130793571472168,0.9596285820007324,0.89906907081604,0.9588778018951416
all_data/dataset/test/image_49105.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336920738220215,0.9228940010070801,0.8327505588531494,0.8896329402923584
all_data/dataset/test/image_05354.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9246726036071777,1.0176005363464355,0.7699427604675293,0.9019379615783691
all_data/dataset/test/image_43182.jpg,0.022099447513812154,0.0055248618784530384,0.022099447513812154,0.0055248618784530384,0.14814814814814814,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.7593004703521729,0.8781001567840576,0.748201847076416,0.8701627254486084
all_data/dataset/test/image_10627.jpg,0.01675977653631285,0.01675977653631285,0.01675977653631285,0.01675977653631285,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.7978725433349609,0.888702392578125,0.7380328178405762,0.865964412689209
all_data/dataset/test/image_37509.jpg,0.08225108225108226,0.19047619047619047,0.08658008658008658,0.18614718614718614,0.34285714285714286,0.2857142857142857,0.37142857142857144,0.2571428571428571,0.8455908298492432,0.8954389095306396,0.7427170276641846,0.8697125911712646
all_data/dataset/test/image_96637.jpg,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.8065564632415771,0.9050295352935791,1.1174373626708984,0.8135256767272949
all_data/dataset/test/image_28305.jpg,0.08130081300813008,0.056910569105691054,0.08943089430894309,0.04878048780487805,0.5,0.25,0.5625,0.25,0.8267538547515869,0.8836755752563477,0.8597495555877686,1.0190417766571045
all_data/dataset/test/image_65380.jpg,0.038461538461538464,0.0,0.038461538461538464,0.0,0.2,0.0,0.2,0.0,0.73649001121521,0.9406561851501465,0.7965474128723145,0.8544344902038574
all_data/dataset/test/image_73068.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181061744689941,0.958204984664917,0.7475454807281494,0.8645274639129639
all_data/dataset/test/image_30313.jpg,0.1,0.19166666666666668,0.09583333333333334,0.19166666666666668,0.4857142857142857,0.34285714285714286,0.4857142857142857,0.34285714285714286,0.7349936962127686,0.8668763637542725,0.7564268112182617,0.9056730270385742
all_data/dataset/test/image_36598.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8220474720001221,0.936115026473999,0.774529218673706,0.8965022563934326
all_data/dataset/test/image_14853.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076863288879395,0.8845715522766113,0.7548439502716064,0.8841962814331055
all_data/dataset/test/image_66033.jpg,0.11428571428571428,0.1,0.11428571428571428,0.1,0.6,0.3,0.6,0.3,0.8126513957977295,0.9004080295562744,0.7608258724212646,0.8811533451080322
all_data/dataset/test/image_28144.jpg,0.00980392156862745,0.09313725490196079,0.00980392156862745,0.09313725490196079,0.08571428571428572,0.2571428571428571,0.08571428571428572,0.2571428571428571,0.811699390411377,0.897348165512085,0.8252511024475098,0.8435976505279541
