image,ctc_cer,attn_cer,easy_cer,ctc_wer,attn_wer,easy_wer,ctc_time,attn_time,easy_time
all_data/dataset/test/image_78287.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.2920722961425781,0.5941541194915771,1.304879903793335
all_data/dataset/test/image_51249.jpg,0.0,0.0,0.06666666666666667,0.0,0.0,1.0,0.32486820220947266,0.5801589488983154,1.2895171642303467
all_data/dataset/test/image_38890.jpg,0.022988505747126436,0.022988505747126436,0.04597701149425287,0.16666666666666666,0.16666666666666666,0.25,0.3121511936187744,0.6474120616912842,2.1600265502929688
all_data/dataset/test/image_20863.jpg,0.0,0.0,0.15384615384615385,0.0,0.0,0.25,0.2900543212890625,0.6552848815917969,1.280271053314209
all_data/dataset/test/image_16016.jpg,0.03125,0.03125,0.046875,0.2,0.2,0.4,0.290111780166626,0.583237886428833,3.1165871620178223
all_data/dataset/test/image_42616.jpg,0.03067484662576687,0.03680981595092025,0.11042944785276074,0.13636363636363635,0.09090909090909091,0.6363636363636364,0.3027462959289551,0.6034374237060547,3.355165719985962
all_data/dataset/test/image_00859.jpg,0.08695652173913043,0.08695652173913043,0.021739130434782608,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.27280759811401367,0.5750019550323486,1.673983097076416
all_data/dataset/test/image_94771.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.281658411026001,0.5746605396270752,1.5100290775299072
all_data/dataset/test/image_18923.jpg,0.7716049382716049,0.5740740740740741,0.7654320987654321,1.0,0.8148148148148148,1.0,0.40318989753723145,0.673241376876831,7.294886589050293
all_data/dataset/test/image_42586.jpg,0.0,0.0,0.13194444444444445,0.0,0.0,0.22727272727272727,0.29053521156311035,0.5809874534606934,3.333714246749878
all_data/dataset/test/image_25609.jpg,0.1267605633802817,0.04225352112676056,0.7183098591549296,0.5,0.3,1.2,0.282360315322876,0.6190793514251709,1.8350884914398193
all_data/dataset/test/image_75033.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.2876732349395752,0.6395423412322998,1.913708209991455
all_data/dataset/test/image_06497.jpg,0.034482758620689655,0.020689655172413793,0.04827586206896552,0.2777777777777778,0.16666666666666666,0.5555555555555556,0.3118917942047119,0.5999929904937744,3.479438304901123
all_data/dataset/test/image_76599.jpg,0.029411764705882353,0.029411764705882353,0.5735294117647058,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.2687661647796631,0.6389725208282471,2.4246044158935547
all_data/dataset/test/image_61351.jpg,0.012987012987012988,0.08441558441558442,0.09090909090909091,0.08695652173913043,0.17391304347826086,0.391304347826087,0.28587841987609863,0.6349332332611084,3.698458194732666
all_data/dataset/test/image_12764.jpg,0.02112676056338028,0.007042253521126761,0.056338028169014086,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.2985062599182129,0.6084299087524414,2.934299945831299
all_data/dataset/test/image_59740.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.27988457679748535,0.5550878047943115,1.6543753147125244
all_data/dataset/test/image_94441.jpg,0.0,0.0,0.07692307692307693,0.0,0.0,0.25,0.2868945598602295,0.6108865737915039,1.4164643287658691
all_data/dataset/test/image_81424.jpg,0.5878787878787879,0.5696969696969697,0.7818181818181819,1.0,0.8518518518518519,1.0,0.29123735427856445,0.6319942474365234,6.720665216445923
all_data/dataset/test/image_77255.jpg,0.04,0.06,0.06,0.25,0.25,0.625,0.3000063896179199,0.6264193058013916,1.7899501323699951
all_data/dataset/test/image_08698.jpg,0.0,0.0,0.03125,0.0,0.0,0.21428571428571427,0.2957160472869873,0.6088812351226807,2.3251142501831055
all_data/dataset/test/image_07277.jpg,0.0273972602739726,0.0273972602739726,0.0547945205479452,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2928802967071533,0.619673490524292,1.879307508468628
all_data/dataset/test/image_59433.jpg,0.011428571428571429,0.045714285714285714,0.15428571428571428,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.38886332511901855,0.6142544746398926,4.183349609375
all_data/dataset/test/image_84417.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.2911098003387451,0.5555136203765869,1.6683993339538574
all_data/dataset/test/image_38621.jpg,0.0,0.0,0.1935483870967742,0.0,0.0,0.22727272727272727,0.290555477142334,0.5754585266113281,3.0193965435028076
all_data/dataset/test/image_31684.jpg,0.0,0.0,0.07407407407407407,0.0,0.0,0.25,0.29733872413635254,0.5976755619049072,1.517850637435913
all_data/dataset/test/image_87625.jpg,0.06060606060606061,0.0,0.06060606060606061,0.16666666666666666,0.0,0.3333333333333333,0.2942183017730713,0.6324682235717773,1.9524714946746826
all_data/dataset/test/image_84940.jpg,0.0851063829787234,0.23404255319148937,0.23404255319148937,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.285778284072876,0.5812056064605713,1.9701049327850342
all_data/dataset/test/image_63704.jpg,0.0,0.0,0.06976744186046512,0.0,0.0,0.2,0.29083919525146484,0.6884846687316895,2.155334711074829
all_data/dataset/test/image_40151.jpg,0.0,0.0,0.03225806451612903,0.0,0.0,0.16666666666666666,0.306560754776001,0.5825114250183105,1.8101887702941895
all_data/dataset/test/image_26696.jpg,0.039473684210526314,0.14035087719298245,0.09649122807017543,0.17142857142857143,0.2,0.17142857142857143,0.3037872314453125,0.5744955539703369,3.3515944480895996
all_data/dataset/test/image_48398.jpg,0.0,0.0,0.7792207792207793,0.0,0.0,0.9285714285714286,0.2843749523162842,0.5892395973205566,3.5784599781036377
all_data/dataset/test/image_84169.jpg,0.0,0.0,0.038461538461538464,0.0,0.0,0.5,0.29604434967041016,0.5778932571411133,1.5703315734863281
all_data/dataset/test/image_16212.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.28700828552246094,0.6751627922058105,1.6427574157714844
all_data/dataset/test/image_62131.jpg,0.13333333333333333,0.13333333333333333,0.26666666666666666,1.0,1.0,1.0,0.28765416145324707,0.5750925540924072,1.3905162811279297
all_data/dataset/test/image_97919.jpg,0.03524229074889868,0.15418502202643172,0.28634361233480177,0.2,0.2571428571428571,0.8,0.2969632148742676,0.5797052383422852,4.620556116104126
all_data/dataset/test/image_95251.jpg,0.00966183574879227,0.04830917874396135,0.00966183574879227,0.0625,0.09375,0.03125,0.2939596176147461,0.6235284805297852,3.6024179458618164
all_data/dataset/test/image_79177.jpg,0.05263157894736842,0.05263157894736842,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2661013603210449,0.6487236022949219,1.578284740447998
all_data/dataset/test/image_56781.jpg,0.0,0.0,0.046875,0.0,0.0,0.09090909090909091,0.29620814323425293,0.6210024356842041,1.931278944015503
all_data/dataset/test/image_31235.jpg,0.0,0.01694915254237288,0.847457627118644,0.0,0.09090909090909091,1.0,0.29377079010009766,0.5503458976745605,2.1146702766418457
all_data/dataset/test/image_92045.jpg,0.0,0.0,0.03488372093023256,0.0,0.0,0.23529411764705882,0.2971951961517334,0.6487669944763184,2.2643871307373047
all_data/dataset/test/image_53690.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.2745778560638428,0.6862094402313232,2.756537675857544
all_data/dataset/test/image_01088.jpg,0.4339622641509434,0.2679245283018868,0.1018867924528302,0.9428571428571428,0.3142857142857143,0.4857142857142857,0.27031445503234863,0.6414651870727539,5.101759433746338
